,股票代码,accounting_period,序号,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间,净利润-同比增长,净利润-净利润,公告日期,trade_date,time_distance
904,688589,2022-12-31,309,力合微,2023-03-23,,,,2023-03-23,80.972612418019,76076000.0,2023-02-28 00:00:00,2023-03-05,18 days
905,688590,2022-12-31,3413,新致软件,2023-04-26,,,,2023-04-26,-136.779453423183,-51939208.16,2023-04-24 00:00:00,2023-03-05,52 days
906,688595,2022-12-31,1094,芯海科技,2023-03-31,,,,2023-03-31,-97.076632511561,2795400.0,2023-03-28 00:00:00,2023-03-05,26 days
907,688596,2022-12-31,2993,正帆科技,2023-04-25,,,,2023-04-25,53.490856446567,258482900.0,2023-02-14 00:00:00,2023-03-05,51 days
908,688597,2022-12-31,36,煜邦电力,2023-02-28,2023-03-16,,,2023-03-16,118.202215639419,79258900.0,2023-02-28 00:00:00,2023-03-05,-5 days
909,688598,2022-12-31,2281,金博股份,2023-04-21,,,,2023-04-21,9.992141919505,551166194.93,2023-02-28 00:00:00,2023-03-05,47 days
910,688599,2022-12-31,4879,天合光能,2023-04-29,2023-04-25,,,2023-04-25,105.684646822246,3711027600.0,2023-02-24 00:00:00,2023-03-05,55 days
911,688600,2022-12-31,3414,皖仪科技,2023-04-26,,,,2023-04-26,1.544750375921,48216900.0,2023-02-28 00:00:00,2023-03-05,52 days
912,688601,2022-12-31,4880,力芯微,2023-04-29,2023-04-13,,,2023-04-13,-12.97415903355,138583665.55,2023-02-28 00:00:00,2023-03-05,55 days
913,688606,2022-12-31,4881,奥泰生物,2023-04-29,,,,2023-04-29,69.733490977863,1299630500.0,2023-02-28 00:00:00,2023-03-05,55 days
914,688607,2022-12-31,4339,康众医疗,2023-04-28,,,,2023-04-28,-106.88153719591,-5855500.0,2023-02-28 00:00:00,2023-03-05,54 days
915,688608,2022-12-31,517,恒玄科技,2023-03-28,,,,2023-03-28,-70.005187428029,122293800.0,2023-02-28 00:00:00,2023-03-05,23 days
916,688609,2022-12-31,4340,九联科技,2023-04-28,,,,2023-04-28,-35.702789726843,63241000.0,2023-02-25 00:00:00,2023-03-05,54 days
917,688611,2022-12-31,4882,杭州柯林,2023-04-29,,,,2023-04-29,-41.916967542723,58456553.38,2023-02-28 00:00:00,2023-03-05,55 days
918,688613,2022-12-31,2282,奥精医疗,2023-04-21,,,,2023-04-21,-21.176477406514,95205100.0,2023-02-28 00:00:00,2023-03-05,47 days
919,688616,2022-12-31,3833,西力科技,2023-04-27,,,,2023-04-27,-9.856980501718,63355643.22,2023-02-25 00:00:00,2023-03-05,53 days
920,688617,2022-12-31,1206,惠泰医疗,2023-04-07,,,,2023-04-07,71.885754733338,357386744.25,2023-02-24 00:00:00,2023-03-05,33 days
921,688618,2022-12-31,586,三旺通信,2023-03-29,,,,2023-03-29,59.405001975128,96316286.5,2023-02-28 00:00:00,2023-03-05,24 days
922,688619,2022-12-31,518,罗普特,2023-03-28,2023-04-08,,,2023-04-08,-349.563158963837,-219918300.0,2023-02-25 00:00:00,2023-03-05,23 days
923,688621,2022-12-31,101,阳光诺和,2023-03-11,,,,2023-03-11,49.796143188116,158278200.0,2023-02-10 00:00:00,2023-03-05,6 days
924,688622,2022-12-31,3415,禾信仪器,2023-04-26,,,,2023-04-26,-173.581063624805,-57816100.0,2023-02-28 00:00:00,2023-03-05,52 days
925,688625,2022-12-31,2994,呈和科技,2023-04-25,,,,2023-04-25,24.959966977662,196220874.9,2023-02-28 00:00:00,2023-03-05,51 days
926,688626,2022-12-31,4341,翔宇医疗,2023-04-28,,,,2023-04-28,-39.976393950591,121186100.0,2023-02-11 00:00:00,2023-03-05,54 days
927,688628,2022-12-31,1524,优利德,2023-04-14,,,,2023-04-14,8.145445129171,117576542.55,2023-02-04 00:00:00,2023-03-05,40 days
928,688630,2022-12-31,2061,芯碁微装,2023-04-20,,,,2023-04-20,28.721097528534,136646827.34,2023-02-25 00:00:00,2023-03-05,46 days
929,688633,2022-12-31,4342,星球石墨,2023-04-28,,,,2023-04-28,16.257095789733,141660585.39,2023-02-28 00:00:00,2023-03-05,54 days
930,688636,2022-12-31,2995,智明达,2023-04-25,,,,2023-04-25,-32.308589056083,75485400.0,2023-02-28 00:00:00,2023-03-05,51 days
931,688639,2022-12-31,3416,华恒生物,2023-04-26,,,,2023-04-26,89.592862386357,318962500.0,2023-02-28 00:00:00,2023-03-05,52 days
932,688655,2022-12-31,2283,迅捷兴,2023-04-21,,,,2023-04-21,-26.723245930959,46952300.0,2023-02-28 00:00:00,2023-03-05,47 days
933,688656,2022-12-31,3417,浩欧博,2023-04-26,,,,2023-04-26,-51.097619459324,42150264.21,2023-02-28 00:00:00,2023-03-05,52 days
934,688658,2022-12-31,4343,悦康药业,2023-04-28,,,,2023-04-28,-38.052285280461,337810800.0,2023-02-28 00:00:00,2023-03-05,54 days
935,688659,2022-12-31,1668,元琛科技,2023-04-15,,,,2023-04-15,-91.154225096615,6231600.0,2023-04-15 00:00:00,2023-03-05,41 days
936,688660,2022-12-31,519,电气风电,2023-03-28,,,,2023-03-28,-166.416260318463,-336741000.0,2023-02-28 00:00:00,2023-03-05,23 days
937,688661,2022-12-31,4344,和林微纳,2023-04-28,,,,2023-04-28,-61.663729966821,39619500.0,2023-02-28 00:00:00,2023-03-05,54 days
938,688662,2022-12-31,4345,富信科技,2023-04-28,,,,2023-04-28,-39.440324180232,53517183.47,2023-02-28 00:00:00,2023-03-05,54 days
939,688663,2022-12-31,3418,新风光,2023-04-26,,,,2023-04-26,7.290443573988,124545000.0,2023-02-24 00:00:00,2023-03-05,52 days
940,688665,2022-12-31,2062,四方光电,2023-04-20,,,,2023-04-20,-17.924252797178,147473682.17,2023-02-28 00:00:00,2023-03-05,46 days
941,688667,2022-12-31,4883,菱电电控,2023-04-29,,,,2023-04-29,-51.05145537476,67329800.0,2023-02-28 00:00:00,2023-03-05,55 days
942,688668,2022-12-31,3419,鼎通科技,2023-04-26,2023-04-19,,,2023-04-19,53.95975820554,168401738.35,2023-02-28 00:00:00,2023-03-05,52 days
943,688669,2022-12-31,81,聚石化学,2023-03-10,2023-03-21,2023-03-28,,2023-03-28,-45.272657087286,45465200.42,2023-02-28 00:00:00,2023-03-05,5 days
944,688670,2022-12-31,2063,金迪克,2023-04-20,,,,2023-04-20,-48.863330430923,42167400.0,2023-02-25 00:00:00,2023-03-05,46 days
945,688676,2022-12-31,253,金盘科技,2023-03-21,,,,2023-03-21,20.379733131473,282431800.0,2023-02-27 00:00:00,2023-03-05,16 days
946,688677,2022-12-31,2284,海泰新光,2023-04-21,,,,2023-04-21,55.028081229342,182515328.49,2023-02-25 00:00:00,2023-03-05,47 days
947,688678,2022-12-31,4346,福立旺,2023-04-28,2023-04-29,,,2023-04-29,32.897982709878,162320400.0,2023-04-12 00:00:00,2023-03-05,54 days
948,688679,2022-12-31,1207,通源环境,2023-04-07,,,,2023-04-07,-13.358671791281,43431192.75,2023-02-28 00:00:00,2023-03-05,33 days
949,688680,2022-12-31,4910,海优新材,2023-06-30,2023-04-28,,,2023-04-28,-80.208735961117,49909293.47,2023-02-28 00:00:00,2023-03-05,117 days
950,688681,2022-12-31,587,科汇股份,2023-03-29,2023-04-20,,,2023-04-20,-113.636080677291,-7447700.0,2023-02-28 00:00:00,2023-03-05,24 days
951,688682,2022-12-31,3420,霍莱沃,2023-04-26,,,,2023-04-26,-17.511572934108,50250300.0,2023-02-28 00:00:00,2023-03-05,52 days
952,688683,2022-12-31,4347,莱尔科技,2023-04-28,,,,2023-04-28,-26.026821690847,50112946.34,2023-02-28 00:00:00,2023-03-05,54 days
953,688685,2022-12-31,4348,迈信林,2023-04-28,,,,2023-04-28,-11.792552794077,44952310.25,2023-02-28 00:00:00,2023-03-05,54 days
954,688686,2022-12-31,254,奥普特,2023-03-21,,,,2023-03-21,13.096276984409,342528700.0,2023-02-24 00:00:00,2023-03-05,16 days
955,688687,2022-12-31,2516,凯因科技,2023-04-22,,,,2023-04-22,-21.870060099022,83825300.0,2023-02-23 00:00:00,2023-03-05,48 days
956,688689,2022-12-31,255,银河微电,2023-03-21,,,,2023-03-21,-40.164031883039,84291714.89,2023-02-24 00:00:00,2023-03-05,16 days
957,688690,2022-12-31,3421,纳微科技,2023-04-26,,,,2023-04-26,46.411898152849,275385700.0,2023-02-28 00:00:00,2023-03-05,52 days
958,688696,2022-12-31,4349,极米科技,2023-04-28,,,,2023-04-28,6.691514706652,515852300.0,2023-02-28 00:00:00,2023-03-05,54 days
959,688697,2022-12-31,1669,纽威数控,2023-04-15,,,,2023-04-15,53.739537549827,259116488.24,2023-02-28 00:00:00,2023-03-05,41 days
960,688698,2022-12-31,1820,伟创电气,2023-04-18,,,,2023-04-18,10.385901128961,139908500.0,2023-02-21 00:00:00,2023-03-05,44 days
961,688699,2022-12-31,4884,明微电子,2023-04-29,2023-04-08,,,2023-04-08,-98.358039603575,10627500.0,2023-02-28 00:00:00,2023-03-05,55 days
962,688700,2022-12-31,4885,东威科技,2023-04-29,2023-04-08,,,2023-04-08,34.302285828658,216063100.0,2023-01-12 00:00:00,2023-03-05,55 days
963,688701,2022-12-31,4350,卓锦股份,2023-04-28,,,,2023-04-28,-616.190675819665,-88654200.0,2023-02-28 00:00:00,2023-03-05,54 days
964,688707,2022-12-31,4351,振华新材,2023-04-28,,,,2023-04-28,208.367581303178,1272260500.0,2023-02-25 00:00:00,2023-03-05,54 days
965,688711,2022-12-31,3422,宏微科技,2023-04-26,,,,2023-04-26,12.091278741465,77151744.69,2023-02-17 00:00:00,2023-03-05,52 days
966,688718,2022-12-31,4352,唯赛勃,2023-04-28,,,,2023-04-28,-40.147189920561,30213100.0,2023-02-28 00:00:00,2023-03-05,54 days
967,688722,2022-12-31,1095,同益中,2023-03-31,,,,2023-03-31,226.743882774678,171631700.0,2023-02-23 00:00:00,2023-03-05,26 days
968,688728,2022-12-31,4886,格科微,2023-04-29,,,,2023-04-29,-64.58300869381,445704100.0,2023-02-28 00:00:00,2023-03-05,55 days
969,688733,2022-12-31,749,壹石通,2023-03-30,,,,2023-03-30,35.848395736257,146995300.0,2023-02-28 00:00:00,2023-03-05,25 days
970,688737,2022-12-31,4353,中自科技,2023-04-28,,,,2023-04-28,-950.720516466203,-88553200.0,2023-02-28 00:00:00,2023-03-05,54 days
971,688739,2022-12-31,1274,成大生物,2023-04-08,,,,2023-04-08,-19.904025881963,714849086.79,2023-02-25 00:00:00,2023-03-05,34 days
972,688766,2022-12-31,4911,普冉股份,2023-06-30,2023-04-08,,,2023-04-08,-72.23086608786,80850000.0,2023-02-28 00:00:00,2023-03-05,117 days
973,688767,2022-12-31,4887,博拓生物,2023-04-29,,,,2023-04-29,-4.272552977445,797975000.0,2023-02-28 00:00:00,2023-03-05,55 days
974,688768,2022-12-31,3834,容知日新,2023-04-27,2023-04-11,,,2023-04-11,42.602187467302,115843600.0,2023-02-23 00:00:00,2023-03-05,53 days
975,688772,2022-12-31,1096,珠海冠宇,2023-03-31,,,,2023-03-31,-90.411679010542,90688900.0,2023-02-24 00:00:00,2023-03-05,26 days
976,688776,2022-12-31,2996,国光电气,2023-04-25,2023-04-18,,,2023-04-18,1.95044989852,168074900.0,2023-02-25 00:00:00,2023-03-05,51 days
977,688777,2022-12-31,3835,中控技术,2023-04-27,,,,2023-04-27,36.765539190269,795517000.0,2023-02-24 00:00:00,2023-03-05,53 days
978,688779,2022-12-31,2997,长远锂科,2023-04-25,,,,2023-04-25,112.591280881069,1489498700.0,2023-02-28 00:00:00,2023-03-05,51 days
979,688786,2022-12-31,102,悦安新材,2023-03-11,,,,2023-03-11,11.402623498728,98795300.0,2023-02-27 00:00:00,2023-03-05,6 days
980,688787,2022-12-31,2998,海天瑞声,2023-04-25,,,,2023-04-25,-6.563435362312,29531000.0,2023-02-25 00:00:00,2023-03-05,51 days
981,688788,2022-12-31,4888,科思科技,2023-04-29,,,,2023-04-29,-210.026298338268,-193457700.0,2023-02-28 00:00:00,2023-03-05,55 days
982,688789,2022-12-31,3836,宏华数科,2023-04-27,,,,2023-04-27,6.72200598406,241834200.0,2023-02-22 00:00:00,2023-03-05,53 days
983,688793,2022-12-31,2615,倍轻松,2023-04-24,,,,2023-04-24,-235.455830981071,-124432300.0,2023-04-21 00:00:00,2023-03-05,50 days
984,688798,2022-12-31,1670,艾为电子,2023-04-15,,,,2023-04-15,-117.751468619115,-51186200.0,2023-02-15 00:00:00,2023-03-05,41 days
985,688799,2022-12-31,4889,华纳药厂,2023-04-29,,,,2023-04-29,12.23389796138,180428000.0,2023-02-23 00:00:00,2023-03-05,55 days
986,688800,2022-12-31,1356,瑞可达,2023-04-11,,,,2023-04-11,123.751229536991,254772100.0,2023-02-28 00:00:00,2023-03-05,37 days
987,688819,2022-12-31,416,天能股份,2023-03-25,,,,2023-03-25,38.91675986066,1902278600.0,2023-02-28 00:00:00,2023-03-05,20 days
988,688981,2022-12-31,588,中芯国际,2023-03-29,,,,2023-03-29,13.043761820909,12133100000.0,2023-02-10 00:00:00,2023-03-05,24 days
989,689009,2022-12-31,1097,九号公司,2023-03-31,,,,2023-03-31,8.53821297091,445656600.0,2023-02-28 00:00:00,2023-03-05,26 days
